slug,ref,filename,n_cells,n_code_cells,n_md_cells,n_md_chars,n_code_chars,first_md,config_lb_max,config_lb_list,n_config_lb,lb_prefix_max,n_lb_prefix,bare_score_max,bare_score_min,n_bare_scores,best_score,feat__uses_perch,feat__uses_perch_v2,feat__uses_birdnet,feat__uses_sed,feat__uses_protossm,feat__uses_residual_ssm,feat__uses_efficientnet,feat__uses_hgnet,feat__uses_convnext,feat__uses_resnet,feat__uses_passt,feat__uses_beats,feat__uses_mae,feat__uses_tucker,feat__uses_mlp_probes,feat__uses_train_audio,feat__aug_mixup,feat__aug_cutmix,feat__aug_specaugment,feat__aug_time_shift,feat__aug_flip,feat__aug_clipping,feat__aug_gain,feat__loss_focal,feat__loss_bce,feat__loss_softauc,feat__ssl_pseudo,feat__ssl_iterative,feat__tweak_A_per_class,feat__tweak_C_residual,feat__tweak_D_hour_smooth,feat__tweak_E_wide_mlp,feat__tweak_F_flip_tta,feat__tweak_G_birdnet_weight,feat__sonotype_mirror,feat__site_hour_prior,feat__rank_aware,feat__file_confidence,feat__adaptive_delta,feat__uses_onnx,feat__uses_torch,feat__uses_tf,feat__val_groupkfold,feat__val_stratified,feat__ext_data,n_fork_refs,fork_refs,num__n_windows,num__window_sec,num__rank_power,num__n_classes,num__lambda_prior,num__file_conf_power,num__alpha_blend,num__correction_weight,num__lambda_in_apply_prior,num__ensemble_w_mapped,title_score
udaken10__data-wash-and-make-datasets,udaken10/data-wash-and-make-datasets,data-wash-and-make-datasets.ipynb,14,14.0,0.0,0.0,14525,,,,0,,0,,,0,,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,,,,,,,,,,,,
udaken10__ensemble-ensemble-ensemble,udaken10/ensemble-ensemble-ensemble,ensemble-ensemble-ensemble.ipynb,17,11.0,6.0,695.0,13763,"# BirdCLEF 2026: BASELINE 3 Training Pipeline

このノートブックは `baseline_3/train_v3.py` のロジックを元に、**疑似ラベル（Pseudo-labels）**と **Focal Loss** を統合した最終段階の学習プロセスに特化しています。

### 主な特徴
- **Data Sources**: XC/iNatデータ + ラベル付きSoundscape + 疑似ラベル付きSoundscapeの3種を統合。
- **Model**: PCEN導入済みの SED (tf_efficientnet_b0) モデル。
- **Loss**: 少数種や難学習サンプルに強い Focal Loss を採用。
",,,0,,0,,,0,,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,
udaken10__first-eda-data-cleaning,udaken10/first-eda-data-cleaning,first-eda-data-cleaning.ipynb,28,28.0,0.0,0.0,40255,,,,0,,0,,,0,,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,
udaken10__last-note-for-submission,udaken10/last-note-for-submission,last-note-for-submission.ipynb,9,5.0,4.0,108.0,5200,# Generate Submission (Kaggle / Local),,,0,,0,,,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,,,,,,,,,,,,
udaken10__preprocessing-sound-maeshori,udaken10/preprocessing-sound-maeshori,preprocessing-sound-maeshori.ipynb,7,7.0,0.0,0.0,22847,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,,,,,,,,,,,,
udaken10__snd-to-im-clf,udaken10/snd-to-im-clf,snd-to-im-clf.ipynb,28,28.0,0.0,0.0,20834,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,,,,,,,,,,,,
udaken10__washed-audio-infer,udaken10/washed-audio-infer,washed-audio-infer.ipynb,14,14.0,0.0,0.0,5120,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,,,,,,,,,,,,
udamliyanage__birdclef2026-inference-pass-1,udamliyanage/birdclef2026-inference-pass-1,birdclef2026-inference-pass-1.ipynb,12,11.0,1.0,125.0,11476,"# BirdCLEF+ 2026 — Inference Only (CPU Submission)
Loads pretrained weights, runs inference on test soundscapes. No training.",,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,
udaysonawane__birdclef-multi-head-protossm-efficientnet,udaysonawane/birdclef-multi-head-protossm-efficientnet,birdclef-multi-head-protossm-efficientnet.ipynb,4,3.0,1.0,442.0,46482,"## Credits

This notebook ensembles two excellent public BirdCLEF 2026 works: [Maryna Borovska](https://www.kaggle.com/marynaborovska)'s [ProtoSSM / Two-Pass SSM notebook](https://www.kaggle.com/code/marynaborovska/birdclef-26-two-pass-ssm-advanced-pp) and [Tucker Arrants](https://www.kaggle.com/tuckerarrants)'s [EfficientNet Distilled SED notebook](https://www.kaggle.com/code/tuckerarrants/bc2026",,,0,,0,,,0,,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,2.0,marynaborovska/birdclef-26-two-pass-ssm-advanced-pp|tuckerarrants/bc2026-distilled-sed,12,5,0.4,,0.4,,0.4,0.35,0.4,,
udaysonawane__birdclef2026-sed-v5-trio,udaysonawane/birdclef2026-sed-v5-trio,birdclef2026-sed-v5-trio.ipynb,59,39.0,20.0,3195.0,138955,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
udaysonawane__birdclef2026-v181,udaysonawane/birdclef2026-v181,birdclef2026-v181.ipynb,58,38.0,20.0,3195.0,132394,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
udaysonawane__cnn-perch-mamba-rank-blend-with-sed,udaysonawane/cnn-perch-mamba-rank-blend-with-sed,cnn-perch-mamba-rank-blend-with-sed.ipynb,59,39.0,20.0,3195.0,138937,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
udaysonawane__cnn-perch-multi-head-mamba-rank-blend-sed,udaysonawane/cnn-perch-multi-head-mamba-rank-blend-sed,cnn-perch-multi-head-mamba-rank-blend-sed.ipynb,59,39.0,20.0,3195.0,139026,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
udaysonawane__cnn-perch-protossm-rank-blend-with-sed,udaysonawane/cnn-perch-protossm-rank-blend-with-sed,cnn-perch-protossm-rank-blend-with-sed.ipynb,59,39.0,20.0,3195.0,138086,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
udaysonawane__mamba,udaysonawane/mamba,mamba.ipynb,4,3.0,1.0,442.0,47577,"## Credits

This notebook ensembles two excellent public BirdCLEF 2026 works: [Maryna Borovska](https://www.kaggle.com/marynaborovska)'s [ProtoSSM / Two-Pass SSM notebook](https://www.kaggle.com/code/marynaborovska/birdclef-26-two-pass-ssm-advanced-pp) and [Tucker Arrants](https://www.kaggle.com/tuckerarrants)'s [EfficientNet Distilled SED notebook](https://www.kaggle.com/code/tuckerarrants/bc2026",,,0,,0,,,0,,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,2.0,marynaborovska/birdclef-26-two-pass-ssm-advanced-pp|tuckerarrants/bc2026-distilled-sed,12,5,0.4,,0.4,,0.4,0.35,0.4,,
udaysonawane__protossm-input-conditional,udaysonawane/protossm-input-conditional,protossm-input-conditional.ipynb,62,41.0,21.0,3335.0,175477,"# BirdCLEF 2026 — Input-Conditional Source Router
> **Router**: `InputConditionalRouter`  
> Taxonomy-aware learned source selection gate  
",,,0,,0,0.924,0.924,1,0.924,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
ulyanovantonamaranta__birdclef-2026-all-public-repro,ulyanovantonamaranta/birdclef-2026-all-public-repro,birdclef-2026-all-public-repro.ipynb,4,3.0,1.0,446.0,43751,"## 🙏 Credits

# This notebook ensembles two excellent public BirdCLEF 2026 works: [Maryna Borovska](https://www.kaggle.com/marynaborovska)’s [ProtoSSM / Two-Pass SSM notebook](https://www.kaggle.com/code/marynaborovska/birdclef-26-two-pass-ssm-advanced-pp) and [Tucker Arrants](https://www.kaggle.com/tuckerarrants)’s [EfficientNet Distilled SED notebook](https://www.kaggle.com/code/tuckerarrants/bc",,,0,,0,,,0,,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,2.0,marynaborovska/birdclef-26-two-pass-ssm-advanced-pp|tuckerarrants/bc2026-distilled-sed,12,5,0.4,,0.4,,0.4,0.35,0.4,,
ulyanovantonamaranta__birdclef-2026-better-blend-repro,ulyanovantonamaranta/birdclef-2026-better-blend-repro,birdclef-2026-better-blend-repro.ipynb,66,53.0,13.0,9557.0,89617,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,234,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-better-sed030,ulyanovantonamaranta/birdclef-2026-better-sed030,birdclef-2026-better-sed030.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-better-sed035,ulyanovantonamaranta/birdclef-2026-better-sed035,birdclef-2026-better-sed035.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-better-sed045,ulyanovantonamaranta/birdclef-2026-better-sed045,birdclef-2026-better-sed045.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-better-sed050,ulyanovantonamaranta/birdclef-2026-better-sed050,birdclef-2026-better-sed050.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-combo-f008-pc010-sed035,ulyanovantonamaranta/birdclef-2026-combo-f008-pc010-sed035,birdclef-2026-combo-f008-pc010-sed035.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-combo-fake008-pc008,ulyanovantonamaranta/birdclef-2026-combo-fake008-pc008,birdclef-2026-combo-fake008-pc008.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-combo-fake008-pc010,ulyanovantonamaranta/birdclef-2026-combo-fake008-pc010,birdclef-2026-combo-fake008-pc010.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-exp10-corrector-f008,ulyanovantonamaranta/birdclef-2026-exp10-corrector-f008,birdclef-2026-exp10-corrector-f008.ipynb,40,27.0,13.0,9807.0,75530,"# Experiment 10: Transformer Corrector

Replace ResidualSSM (cell 29) with a 2-layer Transformer decoder that
cross-attends to class prototypes from the trained ProtoSSM. Keep the
zero-initialized output head so corrections start small.

Hypothesis: A Transformer decoder with cross-attention to class prototypes
can learn more expressive corrections than the SSM-based residual model.
The cross-atte",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
ulyanovantonamaranta__birdclef-2026-exp10-f008-mirrorrare,ulyanovantonamaranta/birdclef-2026-exp10-f008-mirrorrare,birdclef-2026-exp10-f008-mirrorrare.ipynb,40,27.0,13.0,9807.0,76292,"# Experiment 10: Transformer Corrector

Replace ResidualSSM (cell 29) with a 2-layer Transformer decoder that
cross-attends to class prototypes from the trained ProtoSSM. Keep the
zero-initialized output head so corrections start small.

Hypothesis: A Transformer decoder with cross-attention to class prototypes
can learn more expressive corrections than the SSM-based residual model.
The cross-atte",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12,5,0.4,,0.4,0.4,0.4,0.30,0.4,,
